acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-83,60,-2049,-22,23,4
-79,60,-2049,-28,25,4
-82,58,-2029,-27,21,7
-82,55,-2032,-23,18,5
-88,65,-2043,-28,21,6
-81,62,-2030,-26,23,1
-78,60,-2036,-27,25,3
-79,58,-2046,-25,23,4
-78,55,-2044,-28,23,7
-86,58,-2041,-31,25,4
-78,52,-2044,-26,24,8
-87,62,-2043,-28,22,4
-80,65,-2056,-25,25,10
-79,55,-2038,-28,22,6
-79,52,-2038,-25,22,4
-81,54,-2043,-25,22,7
-80,53,-2046,-28,25,3
-89,54,-2043,-26,22,6
-72,49,-2047,-28,24,6
-87,56,-2032,-26,23,8
-83,51,-2046,-28,25,6
-84,56,-2025,-27,26,6
-84,56,-2029,-30,24,6
-80,52,-2045,-24,25,3
-76,56,-2040,-30,26,4
-77,59,-2039,-27,25,4
-88,58,-2042,-22,24,5
-89,54,-2038,-25,21,2
-84,57,-2041,-29,23,6
-83,59,-2035,-30,22,6
-86,58,-2031,-24,25,4
-84,54,-2042,-28,24,7
-83,56,-2044,-25,24,2
-82,61,-2042,-27,26,6
-80,59,-2037,-25,22,7
-83,61,-2038,-25,25,4
-68,61,-2034,-26,24,4
-84,58,-2032,-25,21,4
-84,56,-2048,-28,25,7
-86,54,-2034,-25,26,6
-80,54,-2034,-25,20,6
-77,55,-2039,-25,23,5
-87,62,-2038,-27,27,1
-80,57,-2047,-24,22,7
-78,50,-2043,-25,19,5
-72,53,-2053,-26,27,9
-82,54,-2039,-27,22,7
-85,53,-2053,-26,24,1
-79,61,-2053,-25,23,4
-78,51,-2043,-23,23,0
-80,58,-2049,-29,20,5
-80,59,-2048,-25,21,6
-87,52,-2026,-26,24,4
-77,52,-2032,-27,22,5
-78,55,-2050,-25,25,5
-80,54,-2037,-26,24,7
-81,57,-2044,-28,23,6
-81,54,-2038,-31,23,4
-80,54,-2032,-28,20,5
-86,64,-2038,-26,23,4
-80,51,-2048,-24,23,4
-80,61,-2048,-25,23,6
-85,60,-2041,-28,21,5
-77,62,-2036,-26,25,9
-86,55,-2037,-28,20,6
-82,58,-2038,-29,25,7
-80,60,-2046,-25,24,3
-77,62,-2043,-26,23,9
-76,57,-2041,-23,20,8
-75,57,-2028,-26,24,7
-83,57,-2047,-28,21,1
-80,59,-2041,-25,19,6
-81,54,-2037,-23,26,5
-75,51,-2034,-28,21,8
-78,60,-2044,-29,22,7
-80,60,-2033,-25,27,7
-81,47,-2038,-27,22,7
-83,50,-2044,-27,22,5
-76,56,-2042,-24,20,6
-93,59,-2040,-26,20,9
-84,60,-2037,-23,22,-1
-83,54,-2039,-27,21,5
-77,58,-2039,-30,26,4
-81,52,-2034,-27,28,1
-83,53,-2041,-26,21,5
-80,61,-2043,-25,25,5
-84,50,-2056,-27,23,10
-82,58,-2039,-24,23,6
-84,61,-2039,-25,22,6
-94,52,-2052,-23,23,6
-92,55,-2043,-27,24,11
-77,52,-2044,-27,23,6
-84,56,-2047,-25,21,5
-83,49,-2042,-25,22,5
-82,56,-2053,-27,23,5
-77,53,-2047,-28,24,4
-87,67,-2040,-28,24,4
-83,58,-2034,-26,20,2
-80,57,-2037,-25,24,8
-81,50,-2038,-24,23,4
-79,64,-2046,-24,22,2
-90,52,-2046,-24,25,9
-85,51,-2042,-21,21,4
-86,66,-2052,-27,24,6
-86,48,-2043,-28,22,4
-77,56,-2033,-25,24,9
-95,61,-2039,-25,23,4
-87,57,-2037,-23,23,3
-83,50,-2058,-30,23,8
-81,59,-2044,-27,23,7
-78,56,-2037,-25,19,4
-86,57,-2042,-27,21,7
-84,50,-2055,-25,20,6
-87,56,-2049,-26,24,8
-80,55,-2045,-26,21,2
-80,59,-2049,-26,23,3
-80,55,-2034,-25,22,1
-87,55,-2036,-27,26,7
-80,53,-2044,-26,20,3
-84,53,-2051,-23,24,6
-79,56,-2063,-26,25,5
-80,61,-2046,-28,23,2
-80,55,-2035,-26,24,5
-89,61,-2045,-29,22,5
-85,56,-2047,-28,22,5
-81,56,-2037,-28,21,10
-83,55,-2032,-29,27,5
-90,58,-2037,-27,24,7
-79,57,-2031,-28,22,3
-79,58,-2051,-27,27,0
-78,59,-2045,-28,27,3
-85,55,-2028,-23,22,4
-83,58,-2045,-25,23,6
-78,54,-2046,-25,25,8
-86,61,-2045,-25,23,3
-74,65,-2035,-22,24,3
-79,54,-2043,-25,24,6
-87,53,-2036,-25,21,8
-78,57,-2035,-28,27,4
-76,62,-2045,-30,23,8
-73,55,-2041,-23,24,7
-84,64,-2043,-26,24,6
-84,61,-2041,-24,24,3
-76,54,-2039,-25,26,1
-83,64,-2039,-29,22,-1
-78,55,-2036,-22,22,6
-81,60,-2044,-29,26,5
-90,58,-2048,-25,19,2
-84,50,-2042,-29,23,9
-86,60,-2040,-28,24,3
-82,53,-2041,-26,25,4
-85,56,-2040,-28,25,2
-71,57,-2041,-26,23,4
-79,53,-2038,-29,19,9
-79,50,-2040,-27,26,8
-81,56,-2036,-24,22,5
-89,56,-2047,-27,26,5
-82,53,-2045,-26,24,5
-88,57,-2042,-26,28,3
-79,54,-2046,-26,25,4
-84,58,-2037,-27,19,8
-81,62,-2048,-26,21,5
-80,61,-2035,-28,22,6
-76,57,-2045,-24,26,5
-82,52,-2037,-26,25,7
-84,50,-2039,-23,22,7
-81,56,-2038,-28,20,7
-83,65,-2043,-27,26,3
-78,60,-2038,-24,23,7
-82,62,-2039,-26,28,9
-79,53,-2051,-25,24,7
-79,59,-2060,-27,19,5
-81,60,-2044,-28,24,8
-73,56,-2054,-27,25,5
-85,56,-2047,-27,20,3
-89,58,-2049,-30,22,1
-81,50,-2044,-26,28,6
-84,62,-2035,-27,22,9
-79,61,-2043,-22,29,3
-75,56,-2048,-24,22,5
-84,52,-2049,-25,24,5
-84,59,-2042,-24,26,7
-85,61,-2033,-24,22,2
-89,58,-2043,-24,23,5
-80,67,-2041,-27,23,5
-84,54,-2053,-26,26,6
-78,49,-2045,-26,25,2
-80,55,-2040,-26,24,8
-77,53,-2046,-25,23,2
-85,50,-2042,-28,22,5
-82,53,-2045,-24,21,6
-87,62,-2049,-26,22,2
-81,46,-2046,-25,25,4
-77,62,-2044,-29,24,3
-86,51,-2037,-27,21,2
-78,45,-2038,-27,25,3
-82,52,-2039,-28,22,3
-74,53,-2040,-25,24,2
-79,57,-2039,-28,23,6
-81,60,-2044,-27,24,6
-85,54,-2043,-27,24,6
-82,59,-2026,-26,24,7
-79,56,-2048,-28,22,1
-77,55,-2041,-23,23,7
-81,44,-2034,-28,23,1
-78,56,-2038,-27,28,5
-89,63,-2032,-25,24,5
-82,48,-2042,-25,22,3
-79,65,-2041,-28,23,6
-84,53,-2042,-28,24,3
-78,47,-2042,-27,20,6
-86,60,-2045,-28,20,2
-85,63,-2054,-24,22,6
-82,55,-2033,-24,21,6
-85,54,-2028,-30,20,5
-81,54,-2044,-28,22,6
-83,47,-2046,-22,23,9
-77,53,-2047,-30,26,6
-83,57,-2043,-28,24,6
-82,46,-2039,-28,20,4
-83,51,-2040,-26,20,4
-79,59,-2042,-28,20,2
-82,56,-2045,-31,21,3
-79,60,-2030,-27,25,6
-91,59,-2038,-26,27,3
-80,55,-2032,-26,21,5
-79,57,-2036,-26,22,7
-74,61,-2037,-28,20,3
-81,51,-2048,-24,26,4
-82,52,-2058,-25,23,7
-85,57,-2045,-25,25,7
-83,55,-2039,-28,25,3
-83,56,-2036,-22,22,6
-78,57,-2046,-30,27,8
-81,60,-2044,-25,27,4
-82,52,-2033,-25,21,4
-79,53,-2037,-26,23,5
-77,61,-2040,-25,22,4
-83,64,-2041,-23,25,4
-81,58,-2036,-30,21,7
-83,58,-2054,-25,22,2
-83,59,-2043,-27,29,2
-81,59,-2040,-25,25,6
-78,55,-2047,-25,27,8
-80,58,-2030,-28,25,9
-82,58,-2042,-25,27,4
-81,51,-2049,-26,20,8
-75,52,-2047,-25,23,11
-81,49,-2049,-27,25,5
-81,59,-2053,-22,24,7
-80,53,-2046,-25,22,7
-82,60,-2044,-27,25,5
-84,61,-2039,-25,22,7
-78,61,-2043,-27,20,4
-80,57,-2042,-25,21,5
-76,56,-2038,-25,21,7
-78,60,-2036,-26,23,2
-81,48,-2032,-25,29,4
-89,63,-2039,-25,24,3
-92,62,-2044,-30,22,5
-77,50,-2034,-28,26,2
-81,52,-2047,-25,24,1
-80,61,-2042,-27,24,3
-84,64,-2034,-30,25,5
-82,53,-2047,-26,22,5
-74,60,-2038,-30,26,4
-84,56,-2041,-27,25,5
-74,54,-2042,-27,25,5
-84,61,-2051,-26,23,12
-82,58,-2042,-27,23,6
-84,59,-2046,-28,26,1
-74,54,-2037,-24,24,8
-82,53,-2043,-27,25,4
-87,45,-2061,-25,25,4
-83,55,-2033,-28,21,3
-83,61,-2048,-29,22,2
-79,64,-2036,-25,20,4
-80,62,-2051,-30,25,3
-77,52,-2048,-30,24,5
-78,49,-2057,-28,23,4
-79,59,-2051,-34,25,4
-84,54,-2034,-27,23,6
-84,58,-2039,-25,24,7
-85,61,-2050,-27,23,6
-77,52,-2039,-27,23,3
-79,61,-2043,-25,20,0
-75,62,-2042,-24,21,5
-78,62,-2047,-23,24,4
-81,53,-2055,-25,24,7
-82,51,-2029,-25,22,5
-93,60,-2047,-29,22,6
-83,49,-2029,-26,22,3
-81,56,-2032,-28,24,6
-77,58,-2040,-33,22,8
-80,49,-2039,-29,22,5
-76,55,-2043,-23,26,6
-81,61,-2035,-31,24,3
-86,54,-2039,-27,26,8
-84,54,-2039,-28,25,9
-74,51,-2037,-27,22,6
-82,54,-2040,-27,24,4
-74,52,-2051,-24,23,2
-82,58,-2044,-26,22,6
-80,60,-2038,-24,20,3
-73,56,-2033,-25,23,5
-82,53,-2034,-26,25,6
-87,56,-2057,-25,19,3
-84,54,-2041,-29,23,2
-79,54,-2031,-25,21,8
-78,62,-2048,-27,24,2
-76,53,-2030,-28,22,2
-82,54,-2043,-24,19,5
-87,52,-2044,-22,22,8
-89,56,-2040,-28,19,7
-82,60,-2041,-27,23,4
-78,66,-2043,-22,24,10
-82,56,-2050,-29,25,4
-81,57,-2041,-26,21,8
-77,54,-2040,-29,25,7
-83,56,-2040,-31,24,9
-80,56,-2047,-24,24,8
-81,53,-2053,-26,28,5
-83,55,-2050,-27,22,7
-84,61,-2053,-27,25,6
-76,52,-2036,-28,18,6
-81,54,-2052,-25,23,3
-82,63,-2040,-26,21,7
-76,54,-2046,-28,22,7
-77,53,-2050,-26,20,3
-77,53,-2036,-25,19,3
-85,56,-2048,-27,22,7
-82,55,-2048,-29,23,2
-77,54,-2041,-29,22,7
-83,53,-2034,-23,23,3
-84,64,-2039,-26,20,2
-83,54,-2039,-28,21,6
-83,57,-2051,-25,20,5
-84,64,-2041,-30,24,4
-85,59,-2034,-24,21,3
-74,53,-2052,-27,26,6
-78,65,-2039,-23,22,5
-86,57,-2056,-25,25,8
-89,54,-2052,-28,24,5
-83,49,-2049,-24,24,9
-84,50,-2044,-28,23,5
-85,49,-2035,-29,23,3
-80,52,-2043,-27,25,6
-78,54,-2046,-26,24,3
-87,62,-2033,-25,21,6
-82,55,-2048,-29,24,4
-79,57,-2039,-26,22,5
-87,54,-2045,-26,25,3
-77,61,-2044,-27,23,9
-84,55,-2037,-21,25,8
-85,54,-2046,-28,19,4
-87,53,-2042,-28,26,2
-83,56,-2034,-26,23,3
-80,59,-2040,-28,22,4
-82,58,-2048,-29,24,5
-74,59,-2040,-26,25,8
-78,61,-2040,-29,24,6
-81,61,-2039,-27,25,2
-83,50,-2032,-24,24,6
-83,54,-2045,-25,24,2
-78,57,-2029,-26,24,4
-81,59,-2051,-25,24,5
-85,55,-2044,-28,22,4
-83,59,-2043,-26,24,3
-81,49,-2055,-24,23,5
-80,60,-2040,-22,20,7
-80,61,-2046,-23,23,3
-81,65,-2043,-28,20,5
-79,56,-2046,-25,23,4
-75,58,-2046,-25,23,6
-80,55,-2045,-27,25,7
-77,59,-2045,-27,25,3
-74,58,-2045,-24,25,6
-86,58,-2028,-27,26,7
-78,62,-2051,-27,21,7
-80,60,-2042,-26,23,7
-81,61,-2047,-26,24,4
-84,47,-2042,-27,22,10
-77,59,-2041,-26,24,8
-80,52,-2035,-27,20,6
-80,60,-2043,-28,22,5
-91,56,-2035,-25,21,2
-79,64,-2045,-27,19,5
-77,61,-2044,-26,23,8
-80,50,-2028,-25,24,6
-84,55,-2051,-27,23,9
-81,52,-2048,-22,26,9
-85,58,-2041,-25,19,7
-77,56,-2029,-23,24,8
-82,61,-2045,-27,25,5
-79,56,-2034,-28,24,8
-79,52,-2045,-28,22,7
-85,53,-2040,-26,25,4
-82,51,-2042,-27,23,7
-82,63,-2046,-28,21,4
-86,63,-2037,-27,25,3
-84,58,-2047,-25,24,2
-78,50,-2029,-24,22,6
-80,58,-2030,-23,20,4
-75,48,-2044,-27,20,10
-80,59,-2041,-27,25,5
-82,56,-2046,-22,20,4
-85,50,-2037,-25,25,7
-80,62,-2033,-27,23,6
-75,57,-2047,-24,25,5
-86,64,-2033,-30,25,1
-79,52,-2035,-29,26,6
-82,55,-2038,-28,21,6
-73,54,-2042,-29,25,6
-88,55,-2048,-29,22,10
-79,56,-2053,-25,27,0
-89,55,-2046,-28,23,2
-85,48,-2037,-26,22,3
-82,59,-2032,-25,22,4
-81,58,-2038,-25,22,6
-85,57,-2040,-28,22,3
-78,62,-2043,-26,25,4
-83,51,-2043,-26,20,3
-73,55,-2047,-26,22,7
-74,52,-2046,-26,23,5
-84,56,-2028,-27,27,7
-78,53,-2051,-28,24,6
-88,58,-2052,-26,21,6
-84,56,-2039,-27,26,6
-83,62,-2057,-28,24,4
-78,63,-2037,-24,23,6
-79,61,-2042,-28,23,5
-80,58,-2045,-28,24,4
-83,65,-2037,-26,21,7
-78,57,-2044,-25,22,6
-83,55,-2035,-25,24,7
-77,53,-2050,-27,21,7
-81,53,-2049,-27,22,6
-85,62,-2050,-25,26,5
-78,51,-2031,-27,22,5
-79,54,-2046,-31,23,5
-87,58,-2049,-29,22,5
-84,52,-2041,-25,23,7
-82,60,-2041,-28,22,7
-84,56,-2045,-27,20,6
-75,58,-2043,-25,24,5
-73,54,-2038,-24,25,8
-82,60,-2030,-27,23,4
-90,53,-2048,-24,25,7
-81,49,-2039,-25,23,5
-81,53,-2056,-27,26,6
-82,55,-2038,-26,22,7
-82,56,-2042,-26,22,5
-77,52,-2029,-26,27,6
-84,58,-2044,-30,20,10
-83,53,-2041,-26,21,2
-81,67,-2035,-25,20,8
-81,45,-2046,-27,25,5
-84,52,-2045,-27,25,8
-75,64,-2048,-26,24,7
-74,56,-2056,-27,22,6
-86,55,-2041,-27,22,6
-82,61,-2039,-24,23,3
-83,66,-2051,-28,27,3
-74,48,-2037,-24,22,4
-79,56,-2040,-25,21,5
-77,47,-2047,-28,26,4
-81,62,-2037,-28,21,5
-75,55,-2050,-24,23,5
-81,65,-2045,-26,27,10
-83,61,-2050,-27,23,5
-80,62,-2040,-28,28,7
-83,54,-2045,-29,23,4
-78,49,-2055,-27,24,4
-84,59,-2048,-26,21,8
-79,60,-2036,-28,24,2
-77,62,-2044,-25,19,6
-83,63,-2039,-29,23,4
-81,53,-2043,-25,21,6
-80,50,-2038,-27,22,4
-75,56,-2049,-24,21,6
-79,56,-2041,-27,21,7
-80,61,-2034,-25,25,5
-85,56,-2040,-26,19,5
-85,63,-2049,-24,22,5
-85,62,-2042,-24,23,7
-76,57,-2054,-28,17,5
-79,51,-2031,-23,25,5
-82,60,-2047,-23,25,6
-73,51,-2039,-26,26,4
-81,52,-2048,-25,23,6
-71,56,-2037,-26,18,0
-76,55,-2039,-26,24,7
-84,54,-2042,-29,26,3
-82,62,-2038,-25,22,6
-75,60,-2043,-27,23,6
-80,52,-2044,-26,26,4
-72,59,-2042,-25,22,4
-86,59,-2045,-26,26,6
-84,54,-2037,-23,24,5
-81,54,-2042,-28,18,5
-79,56,-2051,-27,22,3
-79,55,-2044,-29,25,4
-79,63,-2037,-25,22,8
-78,61,-2035,-28,23,6
-84,58,-2034,-27,22,6
-78,55,-2041,-28,21,6
-86,55,-2044,-25,26,6
-74,63,-2032,-26,24,6
-83,58,-2038,-29,21,6
-84,53,-2034,-26,22,8
-86,54,-2046,-28,21,6
-71,45,-2036,-26,23,6
-81,53,-2054,-27,23,4
-83,56,-2037,-24,24,6
-81,51,-2043,-25,24,6
-86,53,-2041,-26,25,4
-80,53,-2031,-27,25,2
-76,54,-2041,-28,26,5
-84,65,-2041,-24,25,5
-72,58,-2039,-28,19,2
-82,53,-2046,-28,23,9
-81,62,-2048,-31,21,8
-79,56,-2042,-26,24,10
-78,53,-2044,-28,22,11
-75,54,-2044,-25,23,2
-82,54,-2045,-23,23,5
-87,65,-2040,-25,24,4
-84,54,-2046,-26,22,4
-80,59,-2039,-26,22,4
-83,51,-2045,-25,26,8
-83,63,-2040,-27,25,7
-75,61,-2051,-23,23,8
-82,65,-2039,-26,22,8
-81,61,-2040,-25,26,5
-85,54,-2040,-25,21,5
-80,50,-2039,-28,23,5
-76,55,-2042,-27,21,7
-82,52,-2039,-26,24,1
-79,59,-2044,-26,20,5
-78,57,-2045,-24,24,6
-82,57,-2040,-27,21,6
-82,57,-2044,-29,24,6
-85,59,-2039,-26,23,7
-80,55,-2039,-26,26,4
-82,50,-2044,-27,24,3
-75,66,-2044,-28,27,8
-89,54,-2043,-23,26,3
-81,58,-2046,-25,22,0
-76,57,-2039,-26,29,4
-79,56,-2038,-30,21,7
-86,64,-2040,-25,24,7
-78,57,-2041,-24,22,5
-79,59,-2041,-27,21,9
-87,57,-2037,-28,23,5
-84,52,-2059,-27,22,4
-85,57,-2043,-24,22,6
-81,55,-2053,-26,21,9
-79,55,-2049,-28,26,3
-76,54,-2042,-24,22,4
-76,53,-2043,-25,24,7
-79,57,-2042,-24,27,8
-85,61,-2043,-29,25,7
-88,53,-2043,-26,25,9
-68,50,-2045,-25,21,7
-76,56,-2055,-24,24,4
-74,60,-2040,-27,26,4
-80,55,-2053,-27,25,2
-87,58,-2040,-23,24,6
-77,60,-2057,-24,22,4
-85,60,-2030,-25,25,7
-75,52,-2039,-26,21,6
-80,54,-2050,-26,20,7
-81,64,-2051,-27,27,2
-85,58,-2039,-27,26,4
-81,58,-2042,-23,23,2
-83,53,-2043,-27,20,9
-78,53,-2044,-32,24,6
-79,58,-2033,-25,20,6
-77,63,-2042,-28,24,3
-87,63,-2034,-27,23,3
-80,56,-2039,-29,24,10
-79,61,-2053,-26,26,2
-78,48,-2048,-27,22,3
-73,58,-2047,-28,24,4
-77,53,-2040,-27,24,10
-80,60,-2047,-26,21,4
-85,59,-2042,-22,20,8
-89,61,-2032,-31,24,5
-85,49,-2039,-26,21,7
-86,49,-2053,-27,27,8
-80,54,-2036,-25,23,7
-79,57,-2036,-27,24,3
-83,56,-2040,-24,23,7
-84,55,-2050,-26,21,5
-92,55,-2043,-26,24,5
-81,56,-2045,-29,26,9
-83,56,-2054,-25,20,6
-85,51,-2038,-24,28,5
-79,53,-2048,-31,22,5
-78,53,-2038,-26,22,5
-84,49,-2046,-25,20,5
-81,55,-2039,-29,25,5
-77,51,-2038,-24,26,5
-83,62,-2044,-29,26,10
-80,51,-2031,-26,22,-3
-88,60,-2057,-25,19,3
-82,53,-2054,-30,23,9
-81,54,-2044,-22,21,6
-79,53,-2039,-25,22,0
-77,62,-2039,-30,23,6
-84,52,-2031,-25,26,4
-85,59,-2049,-29,23,6
-74,62,-2044,-25,17,6
-80,54,-2039,-28,27,9
-89,59,-2043,-27,26,8
-85,58,-2041,-29,21,4
-81,51,-2041,-26,25,4
-88,59,-2042,-27,23,3
-83,58,-2045,-28,24,5
-83,57,-2033,-29,24,8
-82,60,-2043,-29,23,3
-81,51,-2047,-24,22,9
-78,62,-2035,-21,20,6
-73,55,-2045,-26,26,5
-82,55,-2039,-28,22,3
-86,59,-2053,-26,24,13
-84,61,-2039,-23,25,5
-80,58,-2028,-25,26,6
-81,59,-2056,-25,22,5
-78,50,-2053,-30,24,8
-75,44,-2039,-27,23,6
-81,56,-2031,-24,23,6
-84,56,-2032,-30,20,5
-79,59,-2047,-25,24,1
-76,67,-2040,-26,22,7
-88,57,-2042,-27,22,8
-81,56,-2036,-26,22,6
-84,50,-2045,-24,22,6
-85,62,-2041,-23,24,7
-83,56,-2047,-25,27,4
-81,54,-2051,-24,19,5
-74,59,-2052,-25,23,7
-79,55,-2050,-24,19,6
-85,57,-2042,-26,26,5
-88,51,-2044,-22,24,6
-86,48,-2037,-25,19,5
-84,57,-2043,-27,21,4
-81,52,-2034,-23,24,5
-74,51,-2039,-29,24,7
-79,57,-2043,-22,22,5
-75,53,-2039,-26,27,10
-81,50,-2042,-26,27,7
-78,55,-2037,-22,24,4
-78,60,-2048,-22,23,9
-77,55,-2041,-24,20,2
-82,50,-2046,-29,23,3
-75,56,-2026,-23,24,6
-84,57,-2050,-25,22,4
-81,62,-2040,-26,22,6
-78,53,-2036,-24,26,7
-73,58,-2040,-28,24,9
-75,54,-2043,-26,21,4
-81,49,-2042,-24,23,4
-80,56,-2040,-24,23,2
-85,56,-2042,-27,22,6
-80,56,-2043,-27,22,7
-82,60,-2032,-28,23,7
-84,53,-2049,-26,25,8
-86,65,-2025,-27,26,1
-86,55,-2049,-26,21,4
-77,48,-2042,-23,25,8
-75,56,-2043,-24,24,8
-80,55,-2042,-26,27,6
-87,63,-2037,-26,22,6
-80,58,-2053,-24,22,5
-77,52,-2038,-27,18,5
-82,56,-2034,-27,22,10
-81,54,-2041,-30,24,5
-77,64,-2049,-25,19,7
-87,59,-2040,-26,26,9
-80,60,-2047,-25,21,5
-83,56,-2045,-24,24,6
-83,54,-2034,-28,24,5
-79,50,-2055,-26,22,4
-92,54,-2049,-26,25,6
-80,60,-2033,-25,25,-1
-86,60,-2038,-26,25,8
-87,61,-2040,-27,26,8
-85,54,-2039,-29,20,5
-80,57,-2049,-24,21,5
-81,56,-2049,-27,20,6
-80,56,-2047,-27,24,6
-88,57,-2038,-23,23,9
-80,58,-2040,-28,18,4
-81,59,-2050,-22,22,5
-79,62,-2041,-24,26,5
-87,52,-2042,-30,22,3
-82,60,-2046,-24,24,8
-84,54,-2039,-30,22,3
-91,54,-2028,-28,23,3
-80,54,-2040,-23,27,3
-82,60,-2048,-29,23,-3
-78,49,-2042,-23,25,5
-80,59,-2039,-25,21,7
-80,65,-2047,-25,22,7
-88,59,-2041,-26,26,5
-75,56,-2045,-27,20,5
-85,57,-2039,-30,21,8
-82,63,-2054,-24,24,6
-81,59,-2050,-25,25,5
-87,66,-2048,-30,22,3
-87,48,-2041,-26,25,7
-79,55,-2036,-25,23,3
-86,56,-2039,-26,22,8
-78,55,-2027,-29,20,7
-84,54,-2038,-27,25,7
-89,53,-2041,-25,24,7
-81,49,-2042,-30,18,7
-81,52,-2034,-26,24,3
-87,54,-2051,-27,20,6
-83,53,-2045,-24,24,7
-71,57,-2040,-23,22,2
-83,58,-2044,-26,23,2
-82,53,-2034,-25,22,3
-80,54,-2026,-28,27,7
-86,57,-2050,-24,22,9
-83,52,-2044,-27,20,7
-81,52,-2044,-26,26,4
-83,48,-2051,-27,20,5
-83,66,-2041,-23,23,3
-84,62,-2050,-29,22,3
-85,58,-2036,-23,23,2
-76,64,-2046,-27,25,5
-86,51,-2043,-29,22,8
-75,53,-2047,-27,22,7
-84,54,-2036,-27,27,6
-82,59,-2038,-25,23,7
-88,56,-2041,-24,23,5
-80,53,-2046,-31,23,12
-85,46,-2052,-27,28,7
-80,60,-2051,-26,24,3
-81,60,-2035,-26,18,3
-82,56,-2043,-29,21,5
-82,58,-2033,-23,20,9
-88,45,-2040,-27,23,7
-83,58,-2043,-22,25,8
-78,62,-2053,-27,24,7
-85,56,-2037,-27,27,2
-72,53,-2037,-27,21,7
-89,62,-2036,-28,24,2
-85,53,-2044,-25,25,5
-86,64,-2037,-29,22,7
-76,65,-2046,-24,25,9
-76,54,-2040,-29,25,3
-72,48,-2044,-27,22,2
-88,50,-2043,-26,23,1
-81,54,-2056,-23,20,5
-82,54,-2042,-24,20,5
-74,51,-2032,-25,26,3
-82,51,-2050,-26,21,2
-80,48,-2048,-31,21,8
-82,62,-2050,-24,22,5
-80,49,-2030,-24,24,8
-79,48,-2035,-28,26,8
-85,57,-2044,-25,26,3
-76,57,-2046,-29,23,5
-82,53,-2033,-25,25,5
-86,55,-2049,-28,26,2
-77,55,-2039,-32,27,2
-87,49,-2032,-25,20,5
-77,53,-2040,-26,22,4
-84,56,-2045,-24,22,3
-81,55,-2046,-26,26,5
-84,53,-2042,-26,21,5
-79,59,-2038,-24,22,2
-85,53,-2030,-26,23,6
-78,56,-2039,-25,19,4
-79,52,-2042,-23,24,4
-86,50,-2047,-29,21,6
-79,55,-2046,-24,28,4
-82,54,-2050,-28,22,4
-77,54,-2050,-29,25,7
-83,56,-2043,-28,23,8
-80,53,-2033,-28,25,4
-87,56,-2042,-25,19,3
-81,55,-2040,-23,26,8
-82,62,-2036,-25,21,6
-86,60,-2040,-23,23,5
-76,52,-2041,-27,23,6
-81,66,-2035,-29,24,8
-83,63,-2045,-28,22,-1
-78,61,-2048,-26,23,4
-78,54,-2034,-26,26,4
-80,50,-2048,-24,21,8
-80,58,-2039,-24,21,6
-79,54,-2032,-24,26,8
-78,54,-2054,-23,23,10
-85,59,-2040,-24,24,2
-75,54,-2048,-32,24,6
-88,54,-2038,-27,26,8
-75,51,-2045,-26,24,6
-80,59,-2036,-27,26,8
-82,49,-2043,-27,25,4
-81,56,-2033,-29,21,7
-80,56,-2050,-27,23,3
-83,57,-2036,-29,26,5
-81,58,-2047,-25,22,8
-83,53,-2039,-26,21,2
-80,61,-2044,-25,23,9
-85,61,-2038,-27,23,0
-81,54,-2047,-28,20,6
-86,54,-2053,-26,24,6
-89,56,-2043,-30,21,8
-80,61,-2037,-26,20,2
-76,54,-2040,-25,24,6
-85,58,-2042,-26,20,7
-84,67,-2033,-27,26,4
-83,60,-2041,-26,22,7
-70,54,-2040,-28,22,7
-87,57,-2040,-23,21,2
-82,52,-2035,-25,23,7
-86,60,-2048,-26,22,8
-81,59,-2035,-27,21,5
-84,58,-2045,-24,22,8
-79,61,-2029,-29,24,2
-87,55,-2041,-28,24,8
-77,60,-2042,-23,24,3
-74,62,-2043,-27,26,7
-78,59,-2046,-26,26,7
-86,55,-2049,-30,25,4
-84,62,-2034,-26,25,3
-85,61,-2057,-25,24,3
-78,50,-2047,-25,22,7
-86,57,-2033,-28,22,5
-80,60,-2033,-27,27,3
-83,55,-2038,-25,23,7
-81,60,-2035,-27,24,7
-80,57,-2039,-24,25,3
-72,62,-2040,-24,23,5
-102,54,-2055,-24,23,4
-77,54,-2041,-29,23,5
-77,61,-2028,-24,23,5
-81,64,-2046,-27,25,7
-83,65,-2045,-27,22,9
-78,51,-2037,-27,24,0
-79,58,-2040,-26,27,4
-85,60,-2058,-25,22,8
-85,51,-2034,-29,19,6
-77,71,-2047,-29,26,10
-80,61,-2044,-23,21,9
-78,55,-2049,-27,25,7
-80,53,-2040,-29,23,5
-82,57,-2036,-28,21,3
-88,55,-2049,-27,24,3
-83,53,-2026,-27,22,3
-83,62,-2043,-23,23,4
-83,56,-2033,-30,24,7
-84,61,-2041,-28,24,6
-80,52,-2046,-25,22,4
-84,55,-2037,-28,25,7
-84,58,-2046,-24,21,5
-76,63,-2030,-25,22,5
-93,64,-2032,-27,25,7
-77,60,-2039,-24,23,4
-80,58,-2056,-29,22,2
-83,54,-2044,-28,27,8
-83,56,-2049,-25,22,3
-76,56,-2043,-32,23,5
-86,66,-2040,-25,31,4
-77,56,-2048,-26,18,4
-85,49,-2041,-27,27,1
-78,59,-2038,-27,24,2
