23,-77,2068,-20,23,-1
23,-77,2088,-19,24,-2
17,-68,2071,-26,20,1
31,-74,2069,-24,23,1
26,-66,2072,-21,19,0
20,-73,2066,-23,20,-1
17,-69,2083,-25,23,-1
27,-71,2067,-24,22,2
32,-67,2089,-23,19,-1
27,-78,2072,-22,22,-3
22,-77,2056,-23,23,0
22,-69,2075,-20,22,5
20,-69,2065,-23,21,-2
22,-80,2075,-17,24,-2
23,-74,2079,-21,22,-4
21,-72,2071,-22,21,0
25,-75,2073,-23,20,-4
23,-70,2066,-22,19,0
24,-80,2071,-20,23,1
28,-73,2064,-23,19,2
19,-74,2070,-22,22,-4
24,-76,2078,-25,18,3
19,-78,2062,-24,22,2
27,-75,2086,-23,23,-1
19,-79,2077,-20,22,-1
16,-72,2070,-22,23,1
18,-78,2075,-20,20,2
24,-73,2062,-24,23,6
23,-72,2074,-23,22,3
29,-77,2072,-23,21,0
14,-72,2084,-23,21,-1
19,-67,2086,-26,19,1
20,-78,2073,-21,20,0
24,-69,2068,-25,20,-3
30,-75,2075,-23,23,-1
22,-69,2068,-19,18,4
23,-71,2075,-24,26,0
25,-69,2065,-24,24,6
29,-67,2079,-24,20,2
27,-73,2084,-21,21,2
27,-72,2069,-21,22,5
18,-71,2089,-23,20,4
22,-70,2085,-24,20,1
23,-73,2068,-21,21,0
19,-70,2070,-22,22,-3
24,-69,2071,-21,21,3
24,-68,2064,-24,22,-1
25,-79,2075,-24,20,1
21,-69,2075,-24,21,0
29,-69,2082,-26,20,0
28,-74,2074,-23,18,0
18,-78,2090,-25,26,2
25,-77,2087,-22,24,-1
23,-80,2067,-22,18,3
28,-70,2078,-22,23,4
21,-75,2074,-21,23,6
24,-71,2073,-25,17,-2
28,-73,2075,-23,17,0
19,-65,2075,-23,25,4
29,-80,2068,-25,21,1
12,-74,2071,-23,21,-2
29,-78,2079,-19,24,-2
23,-71,2075,-21,19,-1
26,-73,2075,-23,25,0
22,-66,2072,-22,21,2
24,-71,2076,-24,21,2
24,-69,2074,-22,20,2
17,-76,2070,-19,22,3
31,-77,2075,-21,20,3
23,-74,2076,-26,22,2
19,-73,2074,-21,20,1
26,-73,2065,-26,21,-3
28,-65,2074,-23,20,3
24,-73,2075,-21,24,2
29,-70,2066,-21,21,1
26,-69,2077,-20,22,-3
19,-75,2071,-22,24,3
20,-72,2071,-27,26,2
26,-68,2065,-22,24,4
30,-76,2050,-22,20,0
25,-72,2068,-24,24,-2
20,-78,2070,-25,22,-2
26,-66,2086,-21,22,4
32,-67,2082,-20,22,-3
24,-73,2069,-23,23,2
13,-69,2083,-21,21,0
13,-72,2064,-23,22,-3
22,-69,2083,-22,21,-2
24,-71,2062,-21,24,3
21,-65,2086,-24,23,1
23,-69,2072,-22,21,-4
26,-75,2072,-25,18,4
27,-74,2074,-25,20,2
22,-84,2076,-24,21,0
21,-67,2069,-20,20,0
28,-74,2065,-21,20,-3
20,-76,2071,-22,20,-1
25,-74,2071,-24,25,-1
28,-74,2074,-22,23,0
23,-78,2073,-21,19,-1
23,-78,2066,-17,21,0
19,-72,2071,-21,22,3
20,-75,2080,-24,24,-1
25,-72,2074,-23,20,2
21,-74,2077,-23,18,-1
24,-76,2075,-22,19,2
19,-69,2085,-30,23,1
21,-66,2078,-19,21,3
24,-75,2077,-24,21,2
20,-73,2070,-25,21,2
23,-79,2073,-25,25,-1
26,-69,2081,-23,19,2
23,-72,2084,-23,20,-2
25,-70,2071,-26,24,2
25,-77,2078,-20,22,0
24,-78,2062,-22,20,4
25,-72,2079,-24,18,7
30,-74,2081,-26,18,1
21,-65,2079,-21,24,1
18,-75,2088,-21,19,2
29,-70,2073,-23,21,-1
19,-75,2068,-24,23,-2
21,-77,2080,-26,23,4
28,-74,2073,-22,20,-1
24,-77,2071,-19,23,-2
18,-77,2076,-20,20,5
23,-68,2063,-23,26,1
23,-69,2074,-22,23,1
19,-69,2069,-25,21,0
22,-74,2081,-20,20,3
23,-81,2070,-22,26,-3
23,-73,2077,-24,23,2
16,-66,2078,-26,24,3
17,-67,2066,-23,23,-1
21,-74,2075,-24,20,4
21,-77,2070,-20,26,1
27,-71,2079,-22,16,3
25,-69,2089,-19,19,2
20,-73,2076,-21,24,2
24,-75,2087,-23,22,4
20,-72,2072,-25,21,2
19,-75,2065,-22,21,1
21,-69,2059,-21,21,2
19,-78,2073,-22,17,-2
20,-76,2078,-21,23,4
15,-67,2069,-23,26,0
18,-79,2074,-24,18,-1
20,-67,2072,-19,25,2
21,-75,2093,-22,22,-7
26,-64,2099,-23,18,3
23,-73,2085,-24,17,-4
22,-72,2064,-20,24,3
25,-72,2081,-19,21,4
20,-76,2073,-22,20,3
26,-72,2086,-26,19,-2
25,-76,2076,-22,20,-1
23,-70,2074,-21,23,4
21,-71,2087,-20,22,6
22,-75,2089,-22,21,3
27,-73,2083,-24,20,1
25,-75,2082,-25,20,0
18,-76,2073,-23,21,-2
24,-70,2065,-22,19,-1
29,-70,2072,-22,22,-6
22,-71,2067,-26,23,3
28,-75,2069,-23,21,-4
20,-72,2073,-21,25,2
24,-64,2078,-21,19,-5
22,-84,2077,-20,17,1
20,-68,2067,-20,21,1
26,-72,2079,-22,22,0
24,-67,2077,-24,24,4
26,-75,2071,-25,23,1
26,-69,2080,-21,22,2
18,-76,2076,-19,23,-2
22,-67,2084,-20,20,0
28,-76,2067,-21,23,-1
23,-64,2072,-20,21,-2
17,-69,2079,-20,18,-3
21,-78,2070,-24,20,4
19,-77,2070,-19,22,1
15,-77,2077,-21,22,0
32,-75,2083,-21,22,3
25,-70,2085,-23,21,1
27,-73,2080,-21,22,3
16,-79,2067,-22,22,3
24,-75,2089,-23,23,-3
25,-75,2064,-21,25,1
25,-74,2075,-25,18,0
25,-73,2082,-20,19,1
29,-66,2079,-23,25,1
20,-73,2061,-21,24,-5
30,-71,2067,-20,21,-1
25,-76,2074,-21,21,4
27,-71,2074,-24,22,-2
24,-73,2080,-23,22,1
21,-66,2077,-22,18,1
26,-65,2075,-24,23,4
27,-77,2075,-22,20,2
20,-73,2086,-22,21,0
20,-77,2079,-25,22,4
26,-74,2072,-23,23,0
22,-83,2070,-21,21,2
19,-77,2078,-20,19,-1
36,-78,2076,-23,23,3
19,-73,2077,-22,20,-2
24,-68,2073,-25,21,0
22,-81,2090,-23,21,2
26,-77,2073,-22,17,-2
27,-76,2066,-20,24,4
23,-63,2075,-24,20,-3
24,-68,2064,-24,22,2
27,-73,2067,-23,21,-4
21,-77,2088,-17,23,1
31,-73,2089,-25,22,0
26,-74,2077,-23,21,-4
30,-72,2077,-23,22,2
25,-74,2069,-23,24,0
26,-72,2075,-24,21,0
26,-80,2075,-21,26,0
26,-74,2075,-20,23,2
25,-72,2072,-22,22,-2
22,-73,2069,-22,26,1
19,-72,2062,-22,22,-1
25,-73,2066,-23,17,0
21,-77,2068,-24,23,-1
20,-70,2078,-21,22,-1
16,-83,2075,-27,22,-2
22,-70,2074,-24,21,2
24,-75,2075,-22,23,1
27,-68,2066,-25,19,-1
16,-79,2089,-24,21,2
18,-72,2078,-19,22,-2
28,-70,2071,-23,22,3
30,-74,2070,-22,23,-3
22,-74,2078,-26,17,0
26,-73,2070,-22,21,2
22,-75,2075,-21,22,2
24,-77,2073,-21,27,0
28,-67,2063,-22,20,0
23,-76,2079,-24,22,2
23,-75,2076,-22,21,2
20,-71,2076,-23,17,2
26,-67,2073,-19,20,2
22,-69,2075,-24,21,1
23,-76,2073,-23,19,-2
27,-77,2072,-23,26,4
28,-77,2066,-22,21,-1
27,-74,2069,-22,22,1
25,-71,2087,-25,20,1
20,-70,2087,-24,23,2
26,-87,2076,-24,22,-2
25,-79,2066,-25,20,2
17,-78,2068,-25,25,1
31,-73,2074,-27,25,0
24,-67,2077,-22,19,0
27,-66,2071,-22,17,0
22,-71,2075,-20,24,-1
24,-65,2073,-25,21,5
20,-79,2079,-24,19,1
22,-65,2072,-21,21,1
28,-77,2071,-23,20,3
20,-77,2086,-23,21,4
31,-67,2077,-24,23,1
16,-70,2065,-24,20,0
17,-75,2058,-24,22,3
23,-77,2085,-22,22,2
23,-71,2073,-22,23,-3
31,-72,2070,-24,22,4
16,-74,2070,-26,17,1
25,-74,2079,-25,24,3
16,-74,2071,-22,20,3
31,-73,2076,-26,20,0
24,-68,2079,-23,23,-1
27,-73,2073,-25,24,3
25,-68,2077,-21,24,2
19,-72,2068,-21,20,4
16,-81,2067,-22,23,-1
25,-76,2069,-23,22,7
30,-72,2072,-24,24,0
22,-75,2063,-24,22,3
28,-68,2081,-22,21,6
18,-65,2081,-21,22,0
27,-74,2070,-25,23,0
26,-72,2078,-27,17,1
21,-77,2083,-23,19,0
18,-77,2071,-23,21,1
18,-79,2078,-23,20,3
24,-79,2074,-24,22,-2
23,-78,2068,-22,22,2
24,-73,2073,-21,21,-1
10,-68,2065,-22,24,-2
23,-76,2086,-25,23,-4
20,-73,2068,-21,19,-1
22,-80,2080,-23,23,0
23,-72,2070,-19,22,3
23,-66,2076,-21,21,3
28,-69,2069,-23,23,0
26,-72,2075,-24,21,3
19,-72,2077,-27,21,-2
25,-68,2069,-24,21,3
26,-78,2067,-22,18,7
23,-77,2078,-22,24,2
22,-76,2060,-20,23,3
22,-74,2076,-22,23,2
19,-81,2078,-21,22,-1
18,-78,2082,-20,19,3
26,-70,2078,-23,23,3
28,-72,2071,-25,19,1
18,-79,2069,-22,25,4
17,-75,2059,-23,19,0
24,-76,2061,-21,19,1
29,-77,2075,-23,25,3
22,-71,2078,-23,20,-1
24,-65,2075,-21,21,-2
19,-64,2074,-25,20,-1
18,-80,2077,-21,22,2
21,-73,2082,-23,21,1
29,-79,2071,-24,24,0
24,-79,2071,-26,22,-2
20,-72,2074,-23,23,1
27,-73,2074,-21,21,2
21,-72,2068,-22,23,-1
27,-73,2071,-22,22,2
29,-70,2075,-23,20,-3
24,-78,2066,-23,23,2
24,-71,2081,-25,20,0
15,-75,2073,-20,22,0
19,-65,2060,-24,17,0
19,-74,2065,-23,19,0
23,-67,2081,-21,21,1
20,-65,2065,-22,24,2
25,-73,2074,-23,21,-1
21,-78,2076,-25,23,1
30,-73,2066,-28,22,0
27,-72,2075,-26,23,-1
20,-78,2072,-26,24,-1
24,-76,2069,-24,20,3
30,-77,2077,-21,20,4
18,-74,2072,-21,24,-1
23,-74,2072,-20,18,-2
19,-77,2075,-23,27,1
23,-73,2073,-22,23,5
30,-73,2074,-24,24,0
22,-72,2079,-22,20,-3
20,-69,2070,-22,26,0
24,-79,2084,-23,18,1
25,-65,2073,-20,22,-1
24,-75,2058,-20,20,5
23,-77,2070,-24,21,1
17,-73,2083,-22,22,5
26,-70,2093,-18,25,5
22,-70,2076,-25,20,2
27,-73,2065,-21,20,-1
19,-69,2070,-24,20,-1
23,-77,2058,-23,22,2
23,-66,2073,-21,22,2
17,-71,2074,-24,20,-1
29,-81,2070,-21,22,0
26,-80,2066,-23,22,2
23,-72,2066,-25,23,-3
21,-75,2067,-22,22,-1
22,-73,2074,-21,21,-2
23,-75,2079,-23,24,0
20,-71,2074,-20,22,3
20,-71,2084,-22,21,-1
25,-83,2053,-21,22,0
20,-72,2080,-23,24,-1
24,-69,2071,-21,22,-2
25,-71,2064,-19,22,-1
27,-69,2074,-24,21,6
24,-77,2070,-23,23,1
20,-78,2076,-23,22,0
22,-75,2068,-24,23,2
28,-67,2075,-23,24,0
21,-77,2071,-23,21,4
19,-71,2062,-23,20,2
15,-72,2075,-20,19,3
22,-73,2077,-22,22,-1
27,-70,2077,-21,20,2
20,-76,2076,-26,18,1
27,-70,2083,-24,24,-1
22,-66,2073,-23,19,1
17,-72,2072,-20,21,1
26,-73,2069,-22,21,2
23,-70,2074,-20,21,1
22,-75,2074,-22,23,2
23,-66,2075,-20,20,-1
23,-72,2069,-21,23,-6
20,-73,2063,-23,18,4
27,-72,2084,-23,21,1
24,-73,2070,-22,22,-1
21,-68,2075,-22,21,0
23,-65,2066,-23,24,-2
25,-70,2072,-23,23,0
25,-75,2077,-20,23,2
28,-76,2077,-22,21,5
24,-73,2065,-21,23,1
27,-69,2074,-19,22,3
23,-71,2067,-18,23,0
19,-69,2075,-23,19,0
10,-67,2066,-26,24,2
18,-71,2069,-23,24,1
17,-74,2084,-22,18,0
19,-78,2071,-19,20,1
15,-72,2076,-23,24,3
21,-70,2069,-22,21,-1
23,-59,2072,-25,23,0
27,-71,2077,-22,20,0
18,-70,2075,-22,21,4
32,-72,2072,-18,23,2
28,-80,2077,-20,21,0
22,-71,2080,-22,21,3
16,-69,2067,-25,22,3
32,-79,2079,-23,21,-3
22,-80,2064,-21,20,4
24,-71,2077,-22,23,1
20,-78,2066,-23,21,2
20,-72,2070,-24,20,3
28,-71,2079,-20,23,2
21,-67,2072,-19,21,-2
21,-81,2076,-23,24,-1
25,-67,2078,-22,22,4
22,-70,2073,-23,21,2
21,-71,2065,-25,20,-2
23,-74,2071,-25,23,2
22,-70,2078,-23,22,7
21,-71,2065,-20,18,-1
28,-78,2074,-20,21,2
18,-71,2079,-21,19,-2
18,-74,2063,-18,21,0
22,-70,2077,-24,22,-2
18,-71,2081,-24,19,2
24,-78,2064,-22,24,2
29,-69,2070,-23,20,0
26,-73,2071,-23,21,1
25,-76,2077,-25,22,3
23,-74,2081,-24,23,-1
20,-78,2082,-23,22,2
23,-68,2076,-23,24,1
19,-73,2076,-20,26,2
17,-71,2087,-23,24,2
18,-73,2058,-20,22,1
23,-78,2073,-23,21,-1
24,-69,2068,-22,22,-1
17,-70,2071,-28,22,-1
18,-67,2085,-23,22,1
29,-70,2066,-22,26,1
23,-79,2077,-20,21,1
25,-72,2079,-22,24,-1
32,-72,2068,-22,22,-1
30,-80,2061,-21,23,-1
24,-66,2064,-18,21,3
24,-76,2076,-22,22,-1
26,-70,2076,-25,25,1
23,-61,2064,-19,23,3
26,-75,2071,-23,22,1
25,-71,2068,-20,22,2
18,-73,2085,-23,20,0
19,-70,2077,-22,21,1
25,-75,2070,-19,19,-2
25,-70,2064,-21,20,0
21,-76,2074,-21,21,-2
18,-67,2085,-23,20,-1
25,-75,2082,-22,20,-1
21,-74,2074,-20,21,1
23,-77,2078,-27,17,2
18,-81,2075,-21,21,2
22,-75,2078,-22,23,-4
24,-77,2080,-26,20,-2
21,-77,2072,-22,17,-2
25,-75,2080,-22,23,-3
22,-69,2077,-21,22,-3
21,-74,2073,-26,19,0
20,-75,2067,-21,20,3
29,-71,2079,-21,18,1
27,-67,2058,-22,18,5
20,-74,2069,-20,20,-3
22,-71,2067,-20,25,1
15,-75,2068,-22,19,1
25,-81,2073,-21,23,1
18,-73,2064,-26,15,1
29,-68,2077,-23,21,-1
19,-71,2075,-21,19,0
22,-67,2066,-23,19,4
29,-69,2074,-22,22,0
20,-78,2067,-30,23,0
24,-71,2058,-22,19,1
23,-81,2082,-22,18,2
25,-79,2082,-22,20,1
17,-73,2078,-24,21,3
31,-71,2056,-23,25,3
27,-73,2078,-22,21,1
18,-76,2061,-24,23,2
25,-79,2081,-25,18,3
20,-81,2068,-23,22,3
25,-77,2073,-25,22,0
31,-75,2076,-24,20,-1
20,-74,2069,-25,20,-2
15,-78,2072,-24,21,1
25,-72,2075,-19,23,1
18,-74,2071,-19,22,1
24,-73,2067,-19,22,0
29,-75,2076,-23,24,2
25,-73,2082,-21,22,1
20,-67,2067,-23,21,6
25,-72,2087,-26,18,2
20,-72,2077,-27,22,5
30,-73,2071,-24,19,0
22,-71,2067,-17,24,0
28,-74,2081,-24,22,1
25,-78,2065,-25,22,0
23,-65,2063,-20,22,3
22,-74,2081,-23,21,2
26,-76,2074,-24,20,0
17,-74,2074,-21,21,2
23,-72,2071,-19,21,0
18,-73,2062,-21,22,5
21,-79,2065,-23,20,2
27,-74,2072,-25,24,4
23,-75,2075,-26,23,1
24,-78,2077,-23,20,-1
23,-70,2075,-24,22,-1
14,-71,2075,-23,22,3
20,-70,2064,-22,23,4
25,-73,2066,-24,22,3
20,-75,2084,-26,21,6
28,-77,2076,-25,21,-2
30,-79,2065,-24,16,-1
30,-70,2072,-25,22,1
19,-73,2070,-24,19,1
31,-77,2068,-18,16,1
29,-77,2070,-24,20,-3
15,-78,2067,-21,23,1
20,-79,2069,-25,22,1
20,-70,2060,-22,25,-1
28,-65,2078,-23,23,3
22,-76,2080,-24,20,1
30,-77,2083,-23,21,-1
27,-70,2075,-24,20,2
21,-78,2070,-25,18,2
25,-69,2073,-25,20,-3
24,-68,2070,-24,22,3
21,-74,2084,-23,20,-1
27,-75,2070,-23,25,0
20,-78,2080,-23,24,-4
25,-74,2063,-21,24,2
23,-75,2062,-22,20,-1
23,-73,2078,-23,23,1
22,-74,2074,-24,18,0
27,-74,2080,-21,19,2
28,-76,2084,-19,21,4
29,-74,2076,-25,23,0
24,-74,2077,-24,18,-2
26,-77,2065,-24,23,0
15,-68,2079,-22,20,2
22,-67,2077,-23,21,2
24,-78,2074,-25,21,3
21,-77,2077,-21,25,1
25,-68,2077,-22,19,3
18,-81,2060,-22,25,0
19,-74,2076,-23,23,-4
28,-75,2068,-22,18,-1
19,-74,2071,-24,25,4
23,-76,2066,-18,19,-1
20,-68,2076,-22,24,3
23,-65,2067,-23,19,1
26,-70,2067,-23,21,2
25,-80,2078,-27,25,3
21,-71,2066,-24,21,1
21,-75,2061,-23,27,0
25,-71,2071,-19,21,3
23,-74,2073,-24,21,1
29,-81,2077,-23,22,1
27,-72,2066,-20,20,0
29,-81,2075,-23,23,4
21,-74,2072,-22,20,-2
27,-74,2066,-23,21,5
29,-70,2067,-23,23,2
20,-71,2078,-25,22,-2
28,-68,2079,-21,22,2
23,-71,2073,-23,17,-3
35,-73,2082,-21,19,0
22,-72,2075,-21,22,1
30,-78,2085,-23,20,-1
29,-75,2072,-22,22,2
25,-72,2071,-23,22,0
24,-67,2078,-24,21,-2
31,-69,2089,-22,15,2
30,-72,2073,-21,23,1
20,-73,2080,-23,26,-3
25,-63,2066,-24,20,2
25,-76,2073,-22,22,-1
22,-76,2074,-26,20,1
20,-67,2069,-21,18,-1
22,-75,2074,-21,20,0
29,-73,2066,-25,22,-2
21,-68,2065,-23,17,-1
18,-74,2078,-26,21,4
21,-77,2069,-24,19,0
26,-75,2072,-22,21,-1
16,-76,2069,-24,20,6
26,-73,2083,-21,21,0
28,-77,2052,-21,19,0
21,-72,2077,-22,24,4
21,-79,2080,-22,24,0
19,-73,2073,-27,20,2
19,-72,2070,-21,22,1
15,-71,2074,-23,23,-3
24,-76,2081,-22,24,0
26,-72,2076,-23,20,-5
24,-73,2085,-21,23,0
19,-72,2075,-23,24,1
24,-80,2076,-23,24,3
19,-75,2077,-21,21,5
23,-71,2078,-25,25,1
26,-76,2063,-21,24,0
14,-69,2076,-24,25,0
31,-76,2059,-22,20,2
30,-73,2068,-22,21,0
21,-65,2075,-23,23,4
22,-75,2080,-22,23,-4
23,-72,2080,-23,23,1
20,-73,2073,-23,21,-1
23,-78,2070,-24,23,0
20,-67,2068,-22,21,-2
21,-72,2077,-21,23,1
18,-68,2074,-27,20,2
28,-73,2064,-24,21,-2
11,-72,2084,-23,21,0
22,-74,2072,-20,22,0
20,-74,2070,-22,21,2
23,-70,2078,-24,20,2
31,-78,2069,-22,23,-1
27,-81,2073,-23,26,-1
27,-75,2074,-27,19,0
29,-74,2063,-22,21,1
23,-70,2075,-21,20,1
24,-76,2065,-23,20,3
22,-72,2084,-22,20,1
22,-73,2070,-24,20,-3
29,-76,2066,-24,22,0
27,-72,2083,-21,19,1
31,-75,2080,-22,21,2
31,-79,2066,-20,22,3
29,-74,2069,-25,23,2
27,-82,2078,-19,18,-1
29,-67,2063,-20,23,4
24,-71,2079,-20,22,0
21,-68,2067,-22,19,4
24,-74,2070,-23,18,-5
21,-67,2081,-23,22,0
27,-79,2074,-20,25,0
18,-72,2071,-20,22,2
25,-73,2073,-19,20,-2
29,-77,2079,-22,20,-2
24,-73,2079,-19,20,-1
16,-73,2082,-24,21,0
19,-70,2088,-21,25,3
23,-68,2068,-24,21,0
25,-74,2071,-25,24,1
16,-80,2073,-22,21,2
29,-73,2072,-22,20,3
29,-79,2078,-24,21,0
28,-73,2071,-20,20,-1
23,-70,2073,-22,21,3
20,-70,2077,-22,23,4
23,-70,2071,-23,26,1
24,-71,2062,-24,16,-1
30,-74,2074,-23,23,2
15,-66,2076,-23,21,5
22,-76,2073,-22,21,-1
26,-76,2072,-24,23,5
21,-71,2075,-26,21,4
22,-67,2072,-23,24,1
26,-73,2079,-23,23,-1
26,-74,2066,-24,25,2
21,-70,2072,-24,21,2
18,-69,2072,-23,22,1
17,-71,2065,-25,19,1
31,-81,2064,-22,17,1
22,-72,2078,-23,18,3
24,-79,2081,-24,20,2
21,-71,2065,-22,24,2
19,-81,2076,-20,19,2
20,-69,2065,-24,24,-3
22,-73,2089,-25,20,3
28,-73,2080,-22,18,0
27,-76,2066,-19,25,2
24,-81,2074,-22,17,4
26,-68,2074,-22,21,2
27,-78,2079,-22,22,0
19,-70,2079,-24,19,-2
20,-72,2071,-24,25,0
25,-79,2074,-23,19,4
21,-79,2079,-23,19,4
22,-67,2074,-22,21,3
28,-68,2086,-29,21,-2
23,-74,2067,-24,20,1
22,-83,2071,-23,17,1
26,-72,2075,-23,19,2
24,-71,2077,-23,20,1
21,-78,2075,-24,20,0
24,-75,2075,-23,23,0
20,-80,2070,-21,20,-2
18,-75,2076,-22,21,0
15,-76,2073,-23,23,-2
23,-69,2075,-18,19,-1
32,-67,2074,-23,19,3
21,-71,2063,-22,20,6
24,-75,2073,-21,19,3
20,-78,2072,-22,22,4
24,-77,2077,-22,20,-1
26,-77,2075,-21,22,1
26,-69,2070,-22,22,-1
18,-73,2063,-18,23,-3
24,-79,2081,-25,20,0
20,-75,2064,-24,23,4
28,-76,2068,-24,21,-5
24,-74,2073,-25,24,3
25,-73,2077,-21,20,2
19,-68,2079,-22,18,0
32,-74,2073,-21,20,0
22,-71,2074,-22,22,6
20,-76,2071,-20,23,3
18,-71,2075,-20,22,3
24,-74,2071,-25,24,3
24,-79,2070,-22,21,1
25,-75,2071,-23,20,1
24,-73,2072,-24,20,1
30,-78,2061,-25,21,3
24,-76,2069,-22,23,1
30,-69,2068,-23,21,1
15,-80,2084,-24,20,5
26,-72,2073,-22,17,2
27,-69,2076,-21,25,-1
21,-72,2049,-22,22,1
27,-74,2078,-26,23,4
19,-72,2071,-20,21,-1
15,-72,2082,-22,18,-2
31,-73,2072,-22,20,2
25,-72,2067,-23,22,0
27,-77,2071,-27,26,1
27,-75,2070,-24,27,0
21,-71,2066,-22,24,0
17,-68,2073,-21,23,-3
24,-76,2067,-22,20,1
23,-71,2084,-24,25,1
26,-74,2083,-25,23,-1
18,-75,2080,-22,23,-1
20,-68,2075,-21,16,6
23,-68,2084,-20,24,-5
25,-65,2080,-23,21,1
20,-70,2072,-25,21,3
24,-69,2064,-22,20,1
20,-74,2059,-21,23,-2
22,-75,2069,-22,23,4
28,-69,2072,-26,24,1
20,-74,2070,-25,22,3
24,-80,2074,-23,24,0
31,-72,2077,-24,20,0
20,-67,2069,-24,22,0
17,-74,2078,-23,20,0
22,-76,2063,-18,20,0
25,-63,2085,-23,21,0
20,-73,2077,-23,20,0
23,-73,2076,-22,22,-1
23,-77,2068,-20,22,4
29,-73,2076,-22,23,2
20,-66,2081,-24,17,3
26,-79,2072,-20,17,5
26,-71,2080,-18,21,0
23,-79,2072,-24,21,-1
13,-76,2068,-22,20,0
24,-74,2070,-23,24,0
25,-74,2078,-22,24,4
22,-80,2072,-22,21,3
20,-71,2078,-24,19,1
23,-71,2080,-22,17,-1
31,-74,2073,-24,20,1
26,-78,2073,-23,22,3
22,-74,2068,-20,20,-5
20,-65,2076,-23,18,0
28,-70,2077,-23,24,3
21,-80,2071,-24,20,7
27,-81,2065,-24,20,1
18,-74,2082,-26,22,3
20,-80,2086,-22,19,5
29,-69,2069,-22,21,3
24,-72,2066,-23,21,-3
17,-77,2073,-23,22,2
22,-68,2069,-25,20,4
27,-67,2056,-21,24,-1
25,-74,2069,-17,19,-1
25,-70,2075,-24,21,1
25,-74,2081,-20,24,-1
20,-68,2068,-25,23,-2
25,-76,2071,-20,21,5
22,-76,2070,-26,21,-1
29,-78,2070,-22,24,1
30,-72,2064,-19,21,0
23,-73,2077,-22,18,-2
21,-72,2069,-20,22,0
16,-76,2071,-20,24,4
28,-73,2071,-23,24,-1
33,-76,2076,-20,22,3
27,-77,2066,-23,21,1
25,-70,2087,-22,21,-3
24,-80,2058,-21,23,-4
22,-71,2081,-23,23,-3
21,-72,2064,-21,23,-3
20,-72,2065,-21,22,4
26,-66,2075,-26,24,0
18,-72,2071,-18,24,2
22,-70,2069,-24,23,3
17,-68,2075,-19,19,1
25,-76,2058,-19,17,-1
23,-73,2072,-29,23,2
17,-80,2080,-23,21,-2
32,-72,2068,-23,22,-2
18,-71,2075,-22,21,1
25,-73,2068,-22,23,0
23,-67,2070,-24,20,2
22,-77,2069,-20,22,1
26,-75,2072,-24,20,5
24,-73,2087,-24,21,2
17,-76,2080,-21,21,-1
22,-69,2068,-23,23,2
28,-82,2075,-21,20,3
24,-74,2073,-19,18,-4
24,-69,2079,-22,25,3
23,-77,2071,-23,20,2
16,-75,2083,-22,23,5
30,-78,2078,-21,23,6
28,-78,2086,-21,22,2
22,-75,2072,-23,23,3
27,-69,2060,-18,21,0
19,-81,2077,-23,24,0
19,-72,2082,-23,17,-2
19,-78,2079,-24,18,-1
23,-69,2077,-22,20,-2
24,-73,2069,-22,22,1
16,-72,2054,-23,21,3
25,-75,2062,-20,19,0
26,-71,2080,-24,22,2
20,-74,2074,-19,20,-3
19,-72,2081,-22,26,-5
17,-70,2081,-20,19,-3
25,-71,2055,-24,22,0
21,-72,2075,-26,21,1
21,-74,2078,-20,21,4
24,-62,2080,-21,16,0
23,-75,2075,-22,18,-1
27,-71,2074,-22,21,-2
22,-78,2079,-27,20,1
29,-76,2070,-25,24,2
18,-73,2067,-25,21,-1
24,-72,2060,-23,22,4
22,-71,2075,-23,23,-1
28,-82,2084,-22,21,-2
26,-80,2078,-22,19,0
26,-74,2069,-18,19,3
26,-78,2068,-23,21,0
17,-76,2065,-26,25,2
17,-77,2072,-23,22,1
25,-68,2077,-23,25,1
29,-74,2074,-22,26,2
18,-70,2066,-21,24,-3
24,-73,2082,-24,23,5
31,-66,2078,-21,20,2
28,-71,2072,-19,24,0
25,-72,2071,-19,24,-2
26,-74,2083,-23,23,2
16,-69,2075,-21,23,4
19,-78,2072,-23,22,-3
17,-75,2063,-22,20,0
17,-70,2059,-23,25,1
23,-77,2078,-23,20,-6
27,-67,2076,-23,19,0
24,-63,2069,-25,21,2
23,-72,2076,-23,25,-3
25,-68,2078,-22,19,0
25,-66,2072,-24,23,1
19,-75,2076,-22,22,2
18,-68,2062,-23,25,-3
21,-82,2074,-23,20,-1
24,-75,2071,-24,21,3
21,-79,2067,-23,23,-1
26,-74,2078,-20,22,2
31,-71,2069,-21,23,3
20,-72,2074,-24,20,1
23,-66,2068,-25,20,3
30,-76,2074,-24,19,0
23,-83,2069,-24,19,1
20,-69,2068,-20,23,3
13,-70,2072,-21,21,1
25,-74,2080,-22,23,0
25,-64,2075,-20,20,0
27,-72,2080,-23,21,0
24,-69,2064,-21,19,2
26,-74,2070,-20,21,3
19,-76,2081,-22,20,0
20,-72,2063,-20,23,2
19,-73,2073,-19,17,0
26,-77,2077,-24,22,-5
25,-66,2076,-20,18,-1
23,-72,2064,-22,24,0
18,-70,2074,-19,21,4
17,-73,2073,-23,22,-4
32,-76,2072,-23,21,-2
12,-72,2061,-17,23,0
15,-70,2075,-23,20,-1
25,-81,2068,-23,22,2
19,-77,2068,-22,19,-1
24,-74,2082,-20,23,1
24,-74,2079,-14,23,0
